3.5739	25.25	2.505
4.5803	10.961	2.505
4.5803	25.25	1.0645
4.5803	25.25	2.505
4.5803	25.25	3.9455
4.5803	39.539	2.505
6.0777	6.0787	2.505
6.0777	10.961	1.0645
6.0777	10.961	2.505
6.0777	10.961	3.9455
6.0777	25.25	0.57238
6.0777	25.25	1.0645
6.0777	25.25	2.505
6.0777	25.25	3.9455
6.0777	25.25	4.4376
6.0777	39.539	1.0645
6.0777	39.539	2.505
6.0777	39.539	3.9455
6.0777	44.421	2.505
8.4438	3.9369	2.505
8.4438	6.0787	1.0645
8.4438	6.0787	2.505
8.4438	6.0787	3.9455
8.4438	10.961	0.57238
8.4438	10.961	1.0645
8.4438	10.961	2.505
8.4438	10.961	3.9455
8.4438	10.961	4.4376
8.4438	16.835	2.505
8.4438	25.25	0.35646
8.4438	25.25	0.57238
8.4438	25.25	1.0645
8.4438	25.25	1.6567
8.4438	25.25	2.505
8.4438	25.25	3.3533
8.4438	25.25	3.9455
8.4438	25.25	4.4376
8.4438	25.25	4.6535
8.4438	33.665	2.505
8.4438	39.539	0.57238
8.4438	39.539	1.0645
8.4438	39.539	2.505
8.4438	39.539	3.9455
8.4438	39.539	4.4376
8.4438	44.421	1.0645
8.4438	44.421	2.505
8.4438	44.421	3.9455
8.4438	46.563	2.505
12.498	2.822	2.505
12.498	3.9369	1.0645
12.498	3.9369	2.505
12.498	3.9369	3.9455
12.498	6.0787	0.57238
12.498	6.0787	1.0645
12.498	6.0787	2.505
12.498	6.0787	3.9455
12.498	6.0787	4.4376
12.498	10.961	0.35646
12.498	10.961	0.57238
12.498	10.961	1.0645
12.498	10.961	1.6567
12.498	10.961	2.505
12.498	10.961	3.3533
12.498	10.961	3.9455
12.498	10.961	4.4376
12.498	10.961	4.6535
12.498	11.923	2.505
12.498	16.835	1.0645
12.498	16.835	2.505
12.498	16.835	3.9455
12.498	25.25	0.24408
12.498	25.25	0.35646
12.498	25.25	0.57238
12.498	25.25	1.0645
12.498	25.25	1.1615
12.498	25.25	1.6567
12.498	25.25	2.505
12.498	25.25	3.3533
12.498	25.25	3.8485
12.498	25.25	3.9455
12.498	25.25	4.4376
12.498	25.25	4.6535
12.498	25.25	4.7659
12.498	33.665	1.0645
12.498	33.665	2.505
12.498	33.665	3.9455
12.498	38.577	2.505
12.498	39.539	0.35646
12.498	39.539	0.57238
12.498	39.539	1.0645
12.498	39.539	1.6567
12.498	39.539	2.505
12.498	39.539	3.3533
12.498	39.539	3.9455
12.498	39.539	4.4376
12.498	39.539	4.6535
12.498	44.421	0.57238
12.498	44.421	1.0645
12.498	44.421	2.505
12.498	44.421	3.9455
12.498	44.421	4.4376
12.498	46.563	1.0645
12.498	46.563	2.505
12.498	46.563	3.9455
12.498	47.678	2.505
18.3	25.25	2.505
20.286	2.1714	2.505
20.286	2.822	1.0645
20.286	2.822	2.505
20.286	2.822	3.9455
20.286	3.9369	0.57238
20.286	3.9369	1.0645
20.286	3.9369	2.505
20.286	3.9369	3.9455
20.286	3.9369	4.4376
20.286	6.0787	0.35646
20.286	6.0787	0.57238
20.286	6.0787	1.0645
20.286	6.0787	1.6567
20.286	6.0787	2.505
20.286	6.0787	3.3533
20.286	6.0787	3.9455
20.286	6.0787	4.4376
20.286	6.0787	4.6535
20.286	8.8851	2.505
20.286	10.961	0.24408
20.286	10.961	0.35646
20.286	10.961	0.57238
20.286	10.961	1.1615
20.286	10.961	1.6567
20.286	10.961	2.505
20.286	10.961	3.3533
20.286	10.961	3.8485
20.286	10.961	4.4376
20.286	10.961	4.6535
20.286	10.961	4.7659
20.286	11.923	1.0645
20.286	11.923	2.505
20.286	11.923	3.9455
20.286	16.835	0.57238
20.286	16.835	1.0645
20.286	16.835	2.505
20.286	16.835	3.9455
20.286	16.835	4.4376
20.286	19.344	2.505
20.286	25.25	0.17849
20.286	25.25	0.24408
20.286	25.25	0.35646
20.286	25.25	0.57238
20.286	25.25	0.85528
20.286	25.25	1.0645
20.286	25.25	1.1615
20.286	25.25	1.6567
20.286	25.25	1.9096
20.286	25.25	2.505
20.286	25.25	3.1004
20.286	25.25	3.3533
20.286	25.25	3.8485
20.286	25.25	3.9455
20.286	25.25	4.1547
20.286	25.25	4.4376
20.286	25.25	4.6535
20.286	25.25	4.7659
20.286	25.25	4.8315
20.286	31.156	2.505
20.286	33.665	0.57238
20.286	33.665	1.0645
20.286	33.665	2.505
20.286	33.665	3.9455
20.286	33.665	4.4376
20.286	38.577	1.0645
20.286	38.577	2.505
20.286	38.577	3.9455
20.286	39.539	0.24408
20.286	39.539	0.35646
20.286	39.539	0.57238
20.286	39.539	1.1615
20.286	39.539	1.6567
20.286	39.539	2.505
20.286	39.539	3.3533
20.286	39.539	3.8485
20.286	39.539	4.4376
20.286	39.539	4.6535
20.286	39.539	4.7659
20.286	41.615	2.505
20.286	44.421	0.35646
20.286	44.421	0.57238
20.286	44.421	1.0645
20.286	44.421	1.6567
20.286	44.421	2.505
20.286	44.421	3.3533
20.286	44.421	3.9455
20.286	44.421	4.4376
20.286	44.421	4.6535
20.286	46.563	0.57238
20.286	46.563	1.0645
20.286	46.563	2.505
20.286	46.563	3.9455
20.286	46.563	4.4376
20.286	47.678	1.0645
20.286	47.678	2.505
20.286	47.678	3.9455
20.286	48.329	2.505
23.262	10.961	2.505
23.262	25.25	1.0645
23.262	25.25	2.505
23.262	25.25	3.9455
23.262	39.539	2.505
30.491	6.0787	2.505
30.491	10.961	1.0645
30.491	10.961	2.505
30.491	10.961	3.9455
30.491	25.25	0.57238
30.491	25.25	1.0645
30.491	25.25	2.505
30.491	25.25	3.9455
30.491	25.25	4.4376
30.491	39.539	1.0645
30.491	39.539	2.505
30.491	39.539	3.9455
30.491	44.421	2.505
38.038	1.7596	2.505
38.038	2.1714	1.0645
38.038	2.1714	2.505
38.038	2.1714	3.9455
38.038	2.822	0.57238
38.038	2.822	1.0645
38.038	2.822	2.505
38.038	2.822	3.9455
38.038	2.822	4.4376
38.038	3.9369	0.35646
38.038	3.9369	0.57238
38.038	3.9369	1.0645
38.038	3.9369	1.6567
38.038	3.9369	2.505
38.038	3.9369	3.3533
38.038	3.9369	3.9455
38.038	3.9369	4.4376
38.038	3.9369	4.6535
38.038	6.0787	0.24408
38.038	6.0787	0.35646
38.038	6.0787	0.57238
38.038	6.0787	1.1615
38.038	6.0787	1.6567
38.038	6.0787	2.505
38.038	6.0787	3.3533
38.038	6.0787	3.8485
38.038	6.0787	4.4376
38.038	6.0787	4.6535
38.038	6.0787	4.7659
38.038	6.8971	2.505
38.038	8.8851	1.0645
38.038	8.8851	2.505
38.038	8.8851	3.9455
38.038	10.961	0.17849
38.038	10.961	0.24408
38.038	10.961	0.35646
38.038	10.961	0.85528
38.038	10.961	1.1615
38.038	10.961	1.6567
38.038	10.961	1.9096
38.038	10.961	2.505
38.038	10.961	3.1004
38.038	10.961	3.3533
38.038	10.961	3.8485
38.038	10.961	4.1547
38.038	10.961	4.6535
38.038	10.961	4.7659
38.038	10.961	4.8315
38.038	11.923	0.57238
38.038	11.923	1.0645
38.038	11.923	2.505
38.038	11.923	3.9455
38.038	11.923	4.4376
38.038	15.205	2.505
38.038	16.835	0.35646
38.038	16.835	0.57238
38.038	16.835	1.0645
38.038	16.835	1.6567
38.038	16.835	2.505
38.038	16.835	3.3533
38.038	16.835	3.9455
38.038	16.835	4.4376
38.038	16.835	4.6535
38.038	19.344	1.0645
38.038	19.344	2.505
38.038	19.344	3.9455
38.038	25.25	0.13698
38.038	25.25	0.17849
38.038	25.25	0.24408
38.038	25.25	0.35646
38.038	25.25	0.57238
38.038	25.25	0.65488
38.038	25.25	0.85528
38.038	25.25	1.0645
38.038	25.25	1.1615
38.038	25.25	1.4924
38.038	25.25	1.6567
38.038	25.25	1.9096
38.038	25.25	2.505
38.038	25.25	3.1004
38.038	25.25	3.3533
38.038	25.25	3.5176
38.038	25.25	3.8485
38.038	25.25	3.9455
38.038	25.25	4.1547
38.038	25.25	4.3551
38.038	25.25	4.4376
38.038	25.25	4.6535
38.038	25.25	4.7659
38.038	25.25	4.8315
38.038	25.25	4.873
38.038	31.156	1.0645
38.038	31.156	2.505
38.038	31.156	3.9455
38.038	33.665	0.35646
38.038	33.665	0.57238
38.038	33.665	1.0645
38.038	33.665	1.6567
38.038	33.665	2.505
38.038	33.665	3.3533
38.038	33.665	3.9455
38.038	33.665	4.4376
38.038	33.665	4.6535
38.038	35.295	2.505
38.038	38.577	0.57238
38.038	38.577	1.0645
38.038	38.577	2.505
38.038	38.577	3.9455
38.038	38.577	4.4376
38.038	39.539	0.17849
38.038	39.539	0.24408
38.038	39.539	0.35646
38.038	39.539	0.85528
38.038	39.539	1.1615
38.038	39.539	1.6567
38.038	39.539	1.9096
38.038	39.539	2.505
38.038	39.539	3.1004
38.038	39.539	3.3533
38.038	39.539	3.8485
38.038	39.539	4.1547
38.038	39.539	4.6535
38.038	39.539	4.7659
38.038	39.539	4.8315
38.038	41.615	1.0645
38.038	41.615	2.505
38.038	41.615	3.9455
38.038	43.603	2.505
38.038	44.421	0.24408
38.038	44.421	0.35646
38.038	44.421	0.57238
38.038	44.421	1.1615
38.038	44.421	1.6567
38.038	44.421	2.505
38.038	44.421	3.3533
38.038	44.421	3.8485
38.038	44.421	4.4376
38.038	44.421	4.6535
38.038	44.421	4.7659
38.038	46.563	0.35646
38.038	46.563	0.57238
38.038	46.563	1.0645
38.038	46.563	1.6567
38.038	46.563	2.505
38.038	46.563	3.3533
38.038	46.563	3.9455
38.038	46.563	4.4376
38.038	46.563	4.6535
38.038	47.678	0.57238
38.038	47.678	1.0645
38.038	47.678	2.505
38.038	47.678	3.9455
38.038	47.678	4.4376
38.038	48.329	1.0645
38.038	48.329	2.505
38.038	48.329	3.9455
38.038	48.74	2.505
41.538	3.9369	2.505
41.538	6.0787	1.0645
41.538	6.0787	2.505
41.538	6.0787	3.9455
41.538	10.961	0.57238
41.538	10.961	1.0645
41.538	10.961	2.505
41.538	10.961	3.9455
41.538	10.961	4.4376
41.538	16.835	2.505
41.538	25.25	0.35646
41.538	25.25	0.57238
41.538	25.25	1.0645
41.538	25.25	1.6567
41.538	25.25	2.505
41.538	25.25	3.3533
41.538	25.25	3.9455
41.538	25.25	4.4376
41.538	25.25	4.6535
41.538	33.665	2.505
41.538	39.539	0.57238
41.538	39.539	1.0645
41.538	39.539	2.505
41.538	39.539	3.9455
41.538	39.539	4.4376
41.538	44.421	1.0645
41.538	44.421	2.505
41.538	44.421	3.9455
41.538	46.563	2.505
42.702	25.25	2.505
53.474	10.961	2.505
53.474	25.25	1.0645
53.474	25.25	2.505
53.474	25.25	3.9455
53.474	39.539	2.505
59.402	2.822	2.505
59.402	3.9369	1.0645
59.402	3.9369	2.505
59.402	3.9369	3.9455
59.402	6.0787	0.57238
59.402	6.0787	1.0645
59.402	6.0787	2.505
59.402	6.0787	3.9455
59.402	6.0787	4.4376
59.402	10.961	0.35646
59.402	10.961	0.57238
59.402	10.961	1.0645
59.402	10.961	1.6567
59.402	10.961	2.505
59.402	10.961	3.3533
59.402	10.961	3.9455
59.402	10.961	4.4376
59.402	10.961	4.6535
59.402	11.923	2.505
59.402	16.835	1.0645
59.402	16.835	2.505
59.402	16.835	3.9455
59.402	25.25	0.24408
59.402	25.25	0.35646
59.402	25.25	0.57238
59.402	25.25	1.0645
59.402	25.25	1.1615
59.402	25.25	1.6567
59.402	25.25	2.505
59.402	25.25	3.3533
59.402	25.25	3.8485
59.402	25.25	3.9455
59.402	25.25	4.4376
59.402	25.25	4.6535
59.402	25.25	4.7659
59.402	33.665	1.0645
59.402	33.665	2.505
59.402	33.665	3.9455
59.402	38.577	2.505
59.402	39.539	0.35646
59.402	39.539	0.57238
59.402	39.539	1.0645
59.402	39.539	1.6567
59.402	39.539	2.505
59.402	39.539	3.3533
59.402	39.539	3.9455
59.402	39.539	4.4376
59.402	39.539	4.6535
59.402	44.421	0.57238
59.402	44.421	1.0645
59.402	44.421	2.505
59.402	44.421	3.9455
59.402	44.421	4.4376
59.402	46.563	1.0645
59.402	46.563	2.505
59.402	46.563	3.9455
59.402	47.678	2.505
68.524	6.0787	2.505
68.524	10.961	1.0645
68.524	10.961	2.505
68.524	10.961	3.9455
68.524	25.25	0.57238
68.524	25.25	1.0645
68.524	25.25	2.505
68.524	25.25	3.9455
68.524	25.25	4.4376
68.524	39.539	1.0645
68.524	39.539	2.505
68.524	39.539	3.9455
68.524	44.421	2.505
73.491	25.25	2.505
90	1.4828	2.505
90	1.7596	1.0645
90	1.7596	2.505
90	1.7596	3.9455
90	2.1714	0.57238
90	2.1714	1.0645
90	2.1714	2.505
90	2.1714	3.9455
90	2.1714	4.4376
90	2.822	0.35646
90	2.822	0.57238
90	2.822	1.0645
90	2.822	1.6567
90	2.822	2.505
90	2.822	3.3533
90	2.822	3.9455
90	2.822	4.4376
90	2.822	4.6535
90	3.9369	0.24408
90	3.9369	0.35646
90	3.9369	0.57238
90	3.9369	1.0645
90	3.9369	1.1615
90	3.9369	1.6567
90	3.9369	2.505
90	3.9369	3.3533
90	3.9369	3.8485
90	3.9369	3.9455
90	3.9369	4.4376
90	3.9369	4.6535
90	3.9369	4.7659
90	5.5325	2.505
90	6.0787	0.17849
90	6.0787	0.24408
90	6.0787	0.35646
